BRIG_MODEL_BLR_14_4;M.CLV / Ad.LXXXVII-C Stuka;M.CLV / Ad.LXXXVII-C Stuka;M.CLV / Ad.LXXXVII-C Stuka;M.CLV / Ad.LXXXVII-C Stuka;M.CLV / Ad.LXXXVII-C Stuka;M.CLV / Ad.LXXXVII-C Stuka;;;;;x
BRIG_MODEL_BLR_14_5;Bf.CIX-U / Ad.LXXXVII-C Stuka;Bf.CIX-U / Ad.LXXXVII-C Stuka;Bf.CIX-U / Ad.LXXXVII-C Stuka;Bf.CIX-U / Ad.LXXXVII-C Stuka;Bf.CIX-U / Ad.LXXXVII-C Stuka;Bf.CIX-U / Ad.LXXXVII-C Stuka;;;;;x
BRIG_MODEL_BLR_14_6;Bf.CIX-U / Hs.CXXIX;Bf.CIX-U / Hs.CXXIX;Bf.CIX-U / Hs.CXXIX;Bf.CIX-U / Hs.CXXIX;Bf.CIX-U / Hs.CXXIX;Bf.CIX-U / Hs.CXXIX;;;;;x
BRIG_MODEL_BLR_14_7;Av.CXC-T / Hs.CXXIX;Av.CXC-T / Hs.CXXIX;Av.CXC-T / Hs.CXXIX;Av.CXC-T / Hs.CXXIX;Av.CXC-T / Hs.CXXIX;Av.CXC-T / Hs.CXXIX;;;;;x
BRIG_MODEL_BLR_14_8;H.CXII / Hs.CXXXII;H.CXII / Hs.CXXXII;H.CXII / Hs.CXXXII;H.CXII / Hs.CXXXII;H.CXII / Hs.CXXXII;H.CXII / Hs.CXXXII;;;;;x
BRIG_MODEL_BLR_14_9;H.CXIV / Hs.CXXXV;;;;;;;;;;X
BRIG_MODEL_BLR_15_0;Siemens-Schuckert Bf.CX;Siemens-Schuckert Bf.CX;Siemens-Schuckert Bf.CX;Siemens-Schuckert Bf.CX;Siemens-Schuckert Bf.CX;Siemens-Schuckert Bf.CX;;;;;x
BRIG_MODEL_BLR_15_1;Fokker M.CCX;Fokker M.CCX;Fokker M.CCX;Fokker M.CCX;Fokker M.CCX;Fokker M.CCX;;;;;x
BRIG_MODEL_BLR_15_2;Fokker M.CDX;Fokker M.CDX;Fokker M.CDX;Fokker M.CDX;Fokker M.CDX;Fokker M.CDX;;;;;x
BRIG_MODEL_BLR_15_3;Fokker M.CCLXII;Fokker M.CCLXII;Fokker M.CCLXII;Fokker M.CCLXII;Fokker M.CCLXII;Fokker M.CCLXII;;;;;x
BRIG_MODEL_BLR_15_4;Gotha Go.CCXXIX;Gotha Go.CCXXIX;Gotha Go.CCXXIX;Gotha Go.CCXXIX;Gotha Go.CCXXIX;Gotha Go.CCXXIX;;;;;x
BRIG_MODEL_BLR_15_5;Gotha Go.CCXXXII;Gotha Go.CCXXXII;Gotha Go.CCXXXII;Gotha Go.CCXXXII;Gotha Go.CCXXXII;Gotha Go.CCXXXII;;;;;x
MODEL_BOL_12_3;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;Curtiss P-1 Hawk;;;X
MODEL_BOL_12_7;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;;;;;x
MODEL_BOL_13_6;Curtiss Hawk II;Curtiss Hawk II;Curtiss Hawk II;Curtiss Hawk II;Curtiss Hawk II;Curtiss Hawk II;Curtiss Hawk II;Curtiss Hawk II;;;X
MODEL_BOL_13_0;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;;;;x;
MODEL_BOL_13_7;Curtiss-Wright R.14 Osprey;Curtiss-Wright R.14 Osprey;Curtiss-Wright R.14 Osprey;Curtiss-Wright R.14 Osprey;Curtiss-Wright R.14 Osprey;Curtiss-Wright R.14 Osprey;Curtiss-Wright R.14 Osprey;Curtiss-Wright R.14 Osprey;;;X
MODEL_BOL_13_12;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;;;;;x
MODEL_BOL_17_2;Airco DH.9;Airco DH.9;Airco DH.9;Airco DH.9;Airco DH.9;Airco DH.9;Airco DH.9;Airco DH.9;;;X
MODEL_BOL_17_3;Breguet XIX;Breguet XIX;Breguet XIX;Breguet XIX;Breguet XIX;Breguet XIX;Breguet XIX;Breguet XIX;;;X
MODEL_BOL_18_0;Albatros Ad.XIII;Albatros Ad.XIII;Albatros Ad.XIII;Albatros Ad.XIII;Albatros Ad.XIII;Albatros Ad.XIII;Albatros Ad.XIII;Albatros Ad.XIII;;;x
MODEL_BOL_18_1;Albatros Ad.LII/IIIm Tante Ad;Albatros Ad.LII/IIIm Tante Ad;Albatros Ad.LII/IIIm Tante Ad;Albatros Ad.LII/IIIm Tante Ad;Albatros Ad.LII/IIIm Tante Ad;Albatros Ad.LII/IIIm Tante Ad;;;;;x
MODEL_BOL_18_3;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;Douglas CC-129 Dakota;;;;;x
MODEL_BOS_12_0;Aviatik C.I;Aviatik C.I;Aviatik C.I;Aviatik C.I;Aviatik C.I;Aviatik C.I;;;;x;
MODEL_BOS_12_1;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;;;X
MODEL_BOS_12_2;Aviatik C.II;Aviatik C.II;Aviatik C.II;Aviatik C.II;Aviatik C.II;Aviatik C.II;Aviatik C.II;Aviatik C.II;;;X
MODEL_BOS_12_3;Hansa-Brandenburg C.II;Hansa-Brandenburg C.II;Hansa-Brandenburg C.II;Hansa-Brandenburg C.II;Hansa-Brandenburg C.II;Hansa-Brandenburg C.II;Hansa-Brandenburg C.II;Hansa-Brandenburg C.II;;;X
MODEL_BOS_12_4;Aviatik C.III;Aviatik C.III;Aviatik C.III;Aviatik C.III;Aviatik C.III;Aviatik C.III;Aviatik C.III;Aviatik C.III;;;X
MODEL_BOS_12_5;Aviatik C.V;Aviatik C.V;Aviatik C.V;Aviatik C.V;Aviatik C.V;Aviatik C.V;Aviatik C.V;Aviatik C.V;;;X
MODEL_BOS_12_6;Phönix Av.CXC-A;Phönix Av.CXC-A;Phönix Av.CXC-A;Phönix Av.CXC-A;Phönix Av.CXC-A;Phönix Av.CXC-A;;;;;x
MODEL_BOS_12_7;Phönix Av.CXC-D Dora;Phönix Av.CXC-D Dora;Phönix Av.CXC-D Dora;Phönix Av.CXC-D Dora;Phönix Av.CXC-D Dora;Phönix Av.CXC-D Dora;;;;;x
MODEL_BOS_12_9;Aviatik Av.CCXXIX;Aviatik Av.CCXXIX;Aviatik Av.CCXXIX;Aviatik Av.CCXXIX;Aviatik Av.CCXXIX;Aviatik Av.CCXXIX;;;;;x
MODEL_BOS_12_10;Aviatik Av.CCXXXII;Aviatik Av.CCXXXII;Aviatik Av.CCXXXII;Aviatik Av.CCXXXII;Aviatik Av.CCXXXII;Aviatik Av.CCXXXII;;;;;x
MODEL_BOS_12_11;Aviatik-Sänger P.1079;Aviatik-Sänger P.1079;Aviatik-Sänger P.1079;Aviatik-Sänger P.1079;Aviatik-Sänger P.1079;Aviatik-Sänger P.1079;Aviatik-Sänger P.1079;Aviatik-Sänger P.1079;;;X
MODEL_BOS_12_12;Sänger P.2000;Sänger P.2000;Sänger P.2000;Sänger P.2000;Sänger P.2000;Sänger P.2000;Sänger P.2000;Sänger P.2000;;;X
MODEL_BOS_12_13;Phönix TF.1575;Phönix TF.1575;Phönix TF.1575;Phönix TF.1575;Phönix TF.1575;Phönix TF.1575;Phönix TF.1575;Phönix TF.1575;;;X
MODEL_BOS_13_0;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;;;X
MODEL_BOS_13_1;Hansa-Brandenburg D.I;Hansa-Brandenburg D.I;Hansa-Brandenburg D.I;Hansa-Brandenburg D.I;Hansa-Brandenburg D.I;Hansa-Brandenburg D.I;;;X;;
MODEL_BOS_13_2;Aviatik (Berg) D-I;Aviatik (Berg) D-I;Aviatik (Berg) D-I;Aviatik (Berg) D-I;Aviatik (Berg) D-I;Aviatik (Berg) D-I;Aviatik (Berg) D-I;Aviatik (Berg) D-I;;;X
MODEL_BOS_13_3;Aviatik (Berg) D.II;Aviatik (Berg) D.II;Aviatik (Berg) D.II;Aviatik (Berg) D.II;Aviatik (Berg) D.II;Aviatik (Berg) D.II;;;;x;
MODEL_BOS_13_4;Phönix D.I;Phönix D.I;Phönix D.I;Phönix D.I;Phönix D.I;Phönix D.I;;;;x;
MODEL_BOS_13_5;Phönix D.III;Phönix D.III;Phönix D.III;Phönix D.III;Phönix D.III;Phönix D.III;;;;x;
MODEL_BOS_13_6;Aviatik D.II;Aviatik D.II;Aviatik D.II;Aviatik D.II;Aviatik D.II;Aviatik D.II;;;;x;
MODEL_BOS_13_7;Phönix E.II;Phönix E.II;Phönix E.II;Phönix E.II;Phönix E.II;Phönix E.II;;;;x;
MODEL_BOS_13_8;Phönix H.III;Phönix H.III;Phönix H.III;Phönix H.III;Phönix H.III;Phönix H.III;;;;x;
MODEL_BOS_13_9;Phönix J.IV;Phönix J.IV;Phönix J.IV;Phönix J.IV;Phönix J.IV;Phönix J.IV;;;;x;
MODEL_BOS_13_10;Phönix L.V;Phönix L.V;Phönix L.V;Phönix L.V;Phönix L.V;Phönix L.V;;;;x;
MODEL_BOS_13_11;Phönix-Sänger Z.I;Phönix-Sänger Z.I;Phönix-Sänger Z.I;Phönix-Sänger Z.I;Phönix-Sänger Z.I;Phönix-Sänger Z.I;Phönix-Sänger Z.I;Phönix-Sänger Z.I;;;X
MODEL_BOS_13_12;Phönix-Sänger ZA.I;Phönix-Sänger ZA.I;Phönix-Sänger ZA.I;Phönix-Sänger ZA.I;Phönix-Sänger ZA.I;Phönix-Sänger ZA.I;Phönix-Sänger ZA.I;Phönix-Sänger ZA.I;;;X
MODEL_BOS_13_13;Phönix-Sänger ZA.II;Phönix-Sänger ZA.II;Phönix-Sänger ZA.II;Phönix-Sänger ZA.II;Phönix-Sänger ZA.II;Phönix-Sänger ZA.II;Phönix-Sänger ZA.II;Phönix-Sänger ZA.II;;;X
MODEL_BOS_13_14;Sänger Sä.99;Sänger Sä.99;Sänger Sä.99;Sänger Sä.99;Sänger Sä.99;Sänger Sä.99;Sänger Sä.99;Sänger Sä.99;;;X
MODEL_BOS_13_15;Sänger Sä.110 Donner Kämpfer;Sänger Sä.110 Donner Kämpfer;Sänger Sä.110 Donner Kämpfer;Sänger Sä.110 Donner Kämpfer;Sänger Sä.110 Donner Kämpfer;Sänger Sä.110 Donner Kämpfer;Sänger Sä.110 Donner Kämpfer;Sänger Sä.110 Donner Kämpfer;;;X
MODEL_BOS_13_21;Sänger M-1;Sänger M-1;Sänger M-1;Sänger M-1;Sänger M-1;Sänger M-1;Sänger M-1;Sänger M-1;;;X
MODEL_BOS_13_22;Sänger M-3;Sänger M-3;Sänger M-3;Sänger M-3;Sänger M-3;Sänger M-3;Sänger M-3;Sänger M-3;;;X
MODEL_BOS_14_2;Aviatik Av.LXXXIX;Aviatik Av.LXXXIX;Aviatik Av.LXXXIX;Aviatik Av.LXXXIX;Aviatik Av.LXXXIX;Aviatik Av.LXXXIX;Aviatik Av.LXXXIX;Aviatik Av.LXXXIX;;;X
MODEL_BOS_14_3;TSML Z.DXI;TSML Z.DXI;TSML Z.DXI;TSML Z.DXI;TSML Z.DXI;TSML Z.DXI;TSML Z.DXI;TSML Z.DXI;;;X
MODEL_BOS_14_4;TSML Z.MXI;TSML Z.MXI;TSML Z.MXI;TSML Z.MXI;TSML Z.MXI;TSML Z.MXI;TSML Z.MXI;TSML Z.MXI;;;X
MODEL_BOS_14_5;Hansa-Brandenburg SB.177 Greif;Hansa-Brandenburg SB.177 Greif;Hansa-Brandenburg SB.177 Greif;Hansa-Brandenburg SB.177 Greif;Hansa-Brandenburg SB.177 Greif;Hansa-Brandenburg SB.177 Greif;Hansa-Brandenburg SB.177 Greif;Hansa-Brandenburg SB.177 Greif;;;X
MODEL_BOS_14_6;Hansa-Brandenburg SB.277;Hansa-Brandenburg SB.277;Hansa-Brandenburg SB.277;Hansa-Brandenburg SB.277;Hansa-Brandenburg SB.277;Hansa-Brandenburg SB.277;Hansa-Brandenburg SB.277;Hansa-Brandenburg SB.277;;;X
MODEL_BOS_14_7;Hansa-Brandenburg TSB.343;Hansa-Brandenburg TSB.343;Hansa-Brandenburg TSB.343;Hansa-Brandenburg TSB.343;Hansa-Brandenburg TSB.343;Hansa-Brandenburg TSB.343;Hansa-Brandenburg TSB.343;Hansa-Brandenburg TSB.343;;;X
MODEL_BOS_14_8;Hansa-Brandenburg TSB.380;Hansa-Brandenburg TSB.380;Hansa-Brandenburg TSB.380;Hansa-Brandenburg TSB.380;Hansa-Brandenburg TSB.380;Hansa-Brandenburg TSB.380;Hansa-Brandenburg TSB.380;Hansa-Brandenburg TSB.380;;;X
MODEL_BOS_14_9;Hansa-Brandenburg TSB.400;Hansa-Brandenburg TSB.400;Hansa-Brandenburg TSB.400;Hansa-Brandenburg TSB.400;Hansa-Brandenburg TSB.400;Hansa-Brandenburg TSB.400;Hansa-Brandenburg TSB.400;Hansa-Brandenburg TSB.400;;;X
MODEL_BOS_15_2;Hansa-Brandenburg G.I;Hansa-Brandenburg G.I;Hansa-Brandenburg G.I;Hansa-Brandenburg G.I;Hansa-Brandenburg G.I;Hansa-Brandenburg G.I;;;;x;
MODEL_BOS_15_3;Hansa-Brandenburg G.II;Hansa-Brandenburg G.II;Hansa-Brandenburg G.II;Hansa-Brandenburg G.II;Hansa-Brandenburg G.II;Hansa-Brandenburg G.II;Hansa-Brandenburg G.II;Hansa-Brandenburg G.II;;;X
MODEL_BOS_15_4;Hansa-Brandenburg G.III;Hansa-Brandenburg G.III;Hansa-Brandenburg G.III;Hansa-Brandenburg G.III;Hansa-Brandenburg G.III;Hansa-Brandenburg G.III;Hansa-Brandenburg G.III;Hansa-Brandenburg G.III;;;X
MODEL_BOS_15_5;TSML Z.MI;TSML Z.MI;TSML Z.MI;TSML Z.MI;TSML Z.MI;TSML Z.MI;TSML Z.MI;TSML Z.MI;;;X
MODEL_BOS_15_6;TSML Z.MVII Eisvogel;TSML Z.MVII Eisvogel;TSML Z.MVII Eisvogel;TSML Z.MVII Eisvogel;TSML Z.MVII Eisvogel;TSML Z.MVII Eisvogel;TSML Z.MVII Eisvogel;TSML Z.MVII Eisvogel;;;X
MODEL_BOS_15_7;TSML Z.MXVIII Löwe;TSML Z.MXVIII Löwe;TSML Z.MXVIII Löwe;TSML Z.MXVIII Löwe;TSML Z.MXVIII Löwe;TSML Z.MXVIII Löwe;TSML Z.MXVIII Löwe;TSML Z.MXVIII Löwe;;;X
MODEL_BOS_15_8;TSML Z.MXX;TSML Z.MXX;TSML Z.MXX;TSML Z.MXX;TSML Z.MXX;TSML Z.MXX;TSML Z.MXX;TSML Z.MXX;;;X
MODEL_BOS_15_9;TSML Z.MXLV;TSML Z.MXLV;TSML Z.MXLV;TSML Z.MXLV;TSML Z.MXLV;TSML Z.MXLV;TSML Z.MXLV;TSML Z.MXLV;;;X
MODEL_BOS_15_10;Hansa-Brandenburg G.500;Hansa-Brandenburg G.500;Hansa-Brandenburg G.500;Hansa-Brandenburg G.500;Hansa-Brandenburg G.500;Hansa-Brandenburg G.500;Hansa-Brandenburg G.500;Hansa-Brandenburg G.500;;;X
MODEL_BOS_15_11;Phönix G.800;Phönix G.800;Phönix G.800;Phönix G.800;Phönix G.800;Phönix G.800;Phönix G.800;Phönix G.800;;;X
MODEL_BOS_15_12;Hansa-Brandenburg G.1000;Hansa-Brandenburg G.1000;Hansa-Brandenburg G.1000;Hansa-Brandenburg G.1000;Hansa-Brandenburg G.1000;Hansa-Brandenburg G.1000;Hansa-Brandenburg G.1000;Hansa-Brandenburg G.1000;;;X
MODEL_BOS_16_0;Hansa-Brandenburg W.18;Hansa-Brandenburg W.18;Hansa-Brandenburg W.18;Hansa-Brandenburg W.18;Hansa-Brandenburg W.18;Hansa-Brandenburg W.18;;;;x;
MODEL_BOS_16_1;TSML VI;TSML 6;TSML 6;TSML 6;TSML 6;TSML 6;TSML 6;TSML 6;;;X
MODEL_BOS_16_2;TSML Z.DI Möwe;TSML Z.DI Möwe;TSML Z.DI Möwe;TSML Z.DI Möwe;TSML Z.DI Möwe;TSML Z.DI Möwe;TSML Z.DI Möwe;TSML Z.DI Möwe;;;X
MODEL_BOS_16_3;TSML Av.CC;TSML Av.CC;TSML Av.CC;TSML Av.CC;TSML Av.CC;TSML Av.CC;;;;;x
MODEL_BOS_16_4;Aviatik Av.CCXC;Aviatik Av.CCXC;Aviatik Av.CCXC;Aviatik Av.CCXC;Aviatik Av.CCXC;Aviatik Av.CCXC;Aviatik Av.CCXC;Aviatik Av.CCXC;;;X
MODEL_BOS_17_1;Lloyd C.V;Lloyd C.V;Lloyd C.V;Lloyd C.V;Lloyd C.V;Lloyd C.V;;;;x;
MODEL_BOS_17_2;Lloyd C.VI;Lloyd C.VI;Lloyd C.VI;Lloyd C.VI;Lloyd C.VI;Lloyd C.VI;Lloyd C.VI;Lloyd C.VI;;;X
MODEL_BOS_17_3;Aviatik CL.I;Aviatik CL.I;Aviatik CL.I;Aviatik CL.I;Aviatik CL.I;Aviatik CL.I;Aviatik CL.I;Aviatik CL.I;;;X
MODEL_BOS_17_4;Hansa-Brandenburg HT.50;Hansa-Brandenburg HT.50;Hansa-Brandenburg HT.50;Hansa-Brandenburg HT.50;Hansa-Brandenburg HT.50;Hansa-Brandenburg HT.50;Hansa-Brandenburg HT.50;Hansa-Brandenburg HT.50;;;X
MODEL_BOS_17_5;Hansa-Brandenburg HT.118;Hansa-Brandenburg HT.118;Hansa-Brandenburg HT.118;Hansa-Brandenburg HT.118;Hansa-Brandenburg HT.118;Hansa-Brandenburg HT.118;Hansa-Brandenburg HT.118;Hansa-Brandenburg HT.118;;;X
MODEL_BOS_18_0;Aviatik Av.W XXXIV;Aviatik Av.W XXXIV;Aviatik Av.W XXXIV;Aviatik Av.W XXXIV;Aviatik Av.W XXXIV;Aviatik Av.W XXXIV;Aviatik Av.W XXXIV;Aviatik Av.W XXXIV;;;X
MODEL_BOS_18_1;Aviatik Av.LII/IIIm Tante Ad;Aviatik Av.LII/IIIm Tante Ad;Aviatik Av.LII/IIIm Tante Ad;Aviatik Av.LII/IIIm Tante Ad;Aviatik Av.LII/IIIm Tante Ad;Aviatik Av.LII/IIIm Tante Ad;;;;;x
MODEL_BOS_18_2;Aviatik Av.LXII;Aviatik Av.LXII;Aviatik Av.LXII;Aviatik Av.LXII;Aviatik Av.LXII;Aviatik Av.LXII;;;;;x
MODEL_BOS_18_3;Phönix M.CCCXXIII-D Gigant;Phönix M.CCCXXIII-D Gigant;Phönix M.CCCXXIII-D Gigant;Phönix M.CCCXXIII-D Gigant;Phönix M.CCCXXIII-D Gigant;Phönix M.CCCXXIII-D Gigant;;;;;x
MODEL_BOS_18_4;Aviatik Av.LXXXII;Aviatik Av.LXXXII;Aviatik Av.LXXXII;Aviatik Av.LXXXII;Aviatik Av.LXXXII;Aviatik Av.LXXXII;;;;;x
MODEL_BOS_18_5;Zeppelin Transall;Zeppelin Transall;Zeppelin Transall;Zeppelin Transall;Zeppelin Transall;Zeppelin Transall;;;;;x
BRIG_MODEL_BOS_14_0;Hansa-Brandenburg HB.23/;Hansa-Brandenburg HB.23/;Hansa-Brandenburg HB.23/;Hansa-Brandenburg HB.23/;Hansa-Brandenburg HB.23/;Hansa-Brandenburg HB.23/;Hansa-Brandenburg HB.23/;Hansa-Brandenburg HB.23/;;;X
BRIG_MODEL_BOS_15_2;Phönix Ph.219 Uhu;Phönix Ph.219 Uhu;Phönix Ph.219 Uhu;Phönix Ph.219 Uhu;Phönix Ph.219 Uhu;Phönix Ph.219 Uhu;Phönix Ph.219 Uhu;Phönix Ph.219 Uhu;;;X
BRIG_MODEL_BOS_15_4;Aviatik-Sänger P.1079B;Aviatik-Sänger P.1079B;Aviatik-Sänger P.1079B;Aviatik-Sänger P.1079B;Aviatik-Sänger P.1079B;Aviatik-Sänger P.1079B;Aviatik-Sänger P.1079B;Aviatik-Sänger P.1079B;;;X
BRIG_MODEL_BOS_26_1;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;;;X
BRIG_MODEL_BOS_26_2;Hansa-Brandenburg W.I2;Hansa-Brandenburg W.I2;Hansa-Brandenburg W.I2;Hansa-Brandenburg W.I2;Hansa-Brandenburg W.I2;Hansa-Brandenburg W.I2;Hansa-Brandenburg W.I2;Hansa-Brandenburg W.I2;;;X
BRIG_MODEL_BOS_26_3;Hansa-Brandenburg HB.25;Hansa-Brandenburg HB.25;Hansa-Brandenburg HB.25;Hansa-Brandenburg HB.25;Hansa-Brandenburg HB.25;Hansa-Brandenburg HB.25;Hansa-Brandenburg HB.25;Hansa-Brandenburg HB.25;;;X
BRIG_MODEL_BOS_26_4;Hansa-Brandenburg HB.42;Hansa-Brandenburg HB.42;Hansa-Brandenburg HB.42;Hansa-Brandenburg HB.42;Hansa-Brandenburg HB.42;Hansa-Brandenburg HB.42;Hansa-Brandenburg HB.42;Hansa-Brandenburg HB.42;;;X
BRIG_MODEL_BOS_26_5;Hansa.Brandenburg HB.59;Hansa.Brandenburg HB.59;Hansa.Brandenburg HB.59;Hansa.Brandenburg HB.59;Hansa.Brandenburg HB.59;Hansa.Brandenburg HB.59;Hansa.Brandenburg HB.59;Hansa.Brandenburg HB.59;;;X
BRIG_MODEL_BOS_26_6;Hansa.Brandenburg HB.114;Hansa.Brandenburg HB.114;Hansa.Brandenburg HB.114;Hansa.Brandenburg HB.114;Hansa.Brandenburg HB.114;Hansa.Brandenburg HB.114;Hansa.Brandenburg HB.114;Hansa.Brandenburg HB.114;;;X
MODEL_BUL_12_0;DFW C.V;DFW C.V;DFW C.V;DFW C.V;DFW C.V;DFW C.V;DFW C.V;DFW C.V;;;X
MODEL_BUL_12_1;Albatros C.III 'Tutrakan';Albatros C.III 'Tutrakan';Albatros C.III 'Tutrakan';Albatros C.III 'Tutrakan';Albatros C.III 'Tutrakan';Albatros C.III 'Tutrakan';Albatros C.III 'Tutrakan';Albatros C.III 'Tutrakan';;;X
MODEL_BUL_12_5;Siemens-Schuckert Bf.CIX-G Gustav;Siemens-Schuckert Bf.CIX-G Gustav;Siemens-Schuckert Bf.CIX-G Gustav;Siemens-Schuckert Bf.CIX-G Gustav;Siemens-Schuckert Bf.CIX-G Gustav;Siemens-Schuckert Bf.CIX-G Gustav;;;;;x
MODEL_BUL_13_0;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;;;;x;
MODEL_BUL_13_2;Asen Jordanov-1;Asen Jordanov-1;Asen Jordanov-1;Asen Jordanov-1;Asen Jordanov-1;Asen Jordanov-1;Asen Jordanov-1;Asen Jordanov-1;;;X
MODEL_BUL_13_4;Roland D.II;Roland D.II;Roland D.II;Roland D.II;Roland D.II;Roland D.II;Roland D.II;Roland D.II;;;X
MODEL_BUL_13_5;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;;;X
MODEL_BUL_13_7;Albatros Al.LXV;Albatros Al.LXV;Albatros Al.LXV;Albatros Al.LXV;Albatros Al.LXV;Albatros Al.LXV;Albatros Al.LXV;Albatros Al.LXV;;;X
MODEL_BUL_13_8;Phönix H.III;Phönix H.III;Phönix H.III;Phönix H.III;Phönix H.III;Phönix H.III;;;;x;
MODEL_BUL_15_0;Albatros MZ;Albatros MZ;Albatros MZ;Albatros MZ;Albatros MZ;Albatros MZ;Albatros MZ;Albatros MZ;;;X
MODEL_BUL_15_1;Otto C.I;Otto C.I;Otto C.I;Otto C.I;Otto C.I;Otto C.I;Otto C.I;Otto C.I;;;X
MODEL_BUL_15_5;Albatros Da.XVII;Albatros Da.XVII;Albatros Da.XVII;Albatros Da.XVII;Albatros Da.XVII;Albatros Da.XVII;;;;;x
MODEL_BUL_15_6;Junkers Je.CXI;Junkers Je.CXI;Junkers Je.CXI;Junkers Je.CXI;Junkers Je.CXI;Junkers Je.CXI;Junkers Je.CXI;Junkers Je.CXI;;;X
MODEL_BUL_17_4;DAR-3;DAR-3;DAR-3;DAR-3;DAR-3;DAR-3;DAR-3;DAR-3;;;X
MODEL_BUL_17_5;DAR-10;DAR-10;DAR-10;DAR-10;DAR-10;DAR-10;DAR-10;DAR-10;;;X
MODEL_BUL_17_6;Albatros Ad.LXXXVII-G Stuka;Albatros Ad.LXXXVII-G Stuka;Albatros Ad.LXXXVII-G Stuka;Albatros Ad.LXXXVII-G Stuka;Albatros Ad.LXXXVII-G Stuka;Albatros Ad.LXXXVII-G Stuka;Albatros Ad.LXXXVII-G Stuka;Albatros Ad.LXXXVII-G Stuka;;;X
MODEL_BUL_17_7;Siemens-Schuckert J.XCIX Stuka II;Siemens-Schuckert J.XCIX Stuka II;Siemens-Schuckert J.XCIX Stuka II;Siemens-Schuckert J.XCIX Stuka II;Siemens-Schuckert J.XCIX Stuka II;Siemens-Schuckert J.XCIX Stuka II;;;;;x
MODEL_BUL_18_0;DAR-4;DAR-4;DAR-4;DAR-4;DAR-4;DAR-4;DAR-4;DAR-4;;;X
BRIG_MODEL_BUL_26_2;Friedrichshafen FF.33;Friedrichshafen FF.33;Friedrichshafen FF.33;Friedrichshafen FF.33;Friedrichshafen FF.33;Friedrichshafen FF.33;Friedrichshafen FF.33;Friedrichshafen FF.33;;;X
BRIG_MODEL_BUL_26_3;Grigorov-1;Grigorov-1;Grigorov-1;Grigorov-1;Grigorov-1;Grigorov-1;Grigorov-1;Grigorov-1;;;X
BRIG_MODEL_BUL_26_6;Albatros Al.CXCVI;Albatros Al.CXCVI;Albatros Al.CXCVI;Albatros Al.CXCVI;Albatros Al.CXCVI;Albatros Al.CXCVI;Albatros Al.CXCVI;Albatros Al.CXCVI;;;X
MODEL_BRA_12_0;Sopwith Pup;Sopwith Pup;Sopwith Pup;Sopwith Pup;Sopwith Pup;Sopwith Pup;;;;x;
MODEL_BRA_12_1;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;;;X
MODEL_BRA_12_2;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;Bristol F.2 Fighter;;;X
MODEL_BRA_12_3;Armstrong Whitworth Sisskin;Armstrong Whitworth Sisskin;Armstrong Whitworth Sisskin;Armstrong Whitworth Sisskin;Armstrong Whitworth Sisskin;Armstrong Whitworth Sisskin;Armstrong Whitworth Sisskin;Armstrong Whitworth Sisskin;;;X
MODEL_BRA_12_4;Syndicalist Gladiator;Syndalist Gladiator;Syndalist Gladiator;Syndalist Gladiator;Syndalist Gladiator;Syndalist Gladiator;;;;;x
MODEL_BRA_12_5;Syndicalist Spitfire Mk.I;Syndalist Spitfire Mk.I;Syndalist Spitfire Mk.I;Syndalist Spitfire Mk.I;Syndalist Spitfire Mk.I;Syndalist Spitfire Mk.I;;;;;x
