Id;Name;Area;Region;Continent;Climate;Terrain;SizeModifier;AirCapacity;Infrastructure;City;Beaches;Port Allowed;Port Seazone;IC;Manpower;Oil;Metal;Energy;Rare Materials;City XPos;City YPos;Army XPos;Army YPos;Port XPos;Port YPos;Beach XPos;Beach YPos;Beach Icon;Fort XPos;Fort YPos;AA XPos;AA YPos;Counter x;Counter Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Fill coord X;Fill coord Y;;;;;;;;;
458;PROV458;Central Spain;Spain;Europe;Mediterranean;Clear;;;40;;0;0;0;2;1;0;0;0;0;13970;3698;13871;3746;13943;3756;13949;3741;0;13838;3775;13791;3739;13871;3746;;;;;;;;;;;14008;3712;-1;-1;;;;;;;
459;PROV459;Central Spain;Spain;Europe;Mediterranean;Mountain;;;30;;0;0;0;0;0;0;2;0;1;14503;3569;14437;3617;14417;3664;14405;3649;0;14467;3656;14472;3588;14437;3617;;;;;;;;;;;27012;9956;-1;-1;;;;;;;
460;PROV460;Central Spain;Spain;Europe;Mediterranean;Urban;;;70;;0;0;0;5;3;0;0;0;0;14189;3607;14151;3580;14172;3630;14078;3611;0;14099;3598;14182;3536;14151;3580;;;;;;;;;;;14136;3584;-1;-1;;;;;;;
461;PROV461;Levant;Spain;Europe;Mediterranean;Mountain;;;30;;0;1;2187;0;0;0;0;0;0;14540;3609;14528;3679;14525;3733;14562;3694;3;14463;3696;14514;3618;14528;3679;;;;;;;;;;;14424;3636;-1;-1;;;;;;;
462;PROV462;Levant;Spain;Europe;Mediterranean;Mountain;;;50;;0;0;0;0;1;0;1;1;1;14404;3805;14434;3863;14418;3941;14444;3918;13;14467;3894;14405;3911;14434;3863;;;;;;;;;;;25500;9260;-1;-1;;;;;;;
463;PROV463;Levant;Spain;Europe;Mediterranean;Hills;;;50;;1;1;2196;1;1;0;2;0;5;14345;3872;14318;3938;14337;3995;14375;4001;11;14300;3993;14274;3910;14318;3938;;;;;;;;;;;14316;3888;-1;-1;;;;;;;
464;PROV464;Levant;Spain;Europe;Mediterranean;Hills;;;40;;1;1;2187;3;1;0;0;0;1;14444;3788;14399;3712;14487;3771;14476;3795;13;14438;3755;14383;3750;14399;3712;;;;;;;;;;;14364;3752;-1;-1;;;;;;;
465;PROV465;East Andalucia;Spain;Europe;Mediterranean;Hills;;;40;;0;0;0;0;0;0;0;0;0;14229;3759;14288;3814;14253;3846;14256;3849;0;14284;3855;14320;3845;14288;3814;;;;;;;;;;;23664;1616;-1;-1;;;;;;;
466;PROV466;East Andalucia;Spain;Europe;Mediterranean;Mountain;;;40;;0;0;0;0;0;0;0;0;5;14140;3906;14138;3874;14130;3937;14090;3917;0;14180;3867;14076;3844;14138;3874;;;;;;;;;;;14188;3804;-1;-1;;;;;;;
467;PROV467;East Andalucia;Spain;Europe;Mediterranean;Hills;;;50;;0;0;0;0;1;0;0;2;5;13862;3826;13931;3846;14069;3856;13810;3869;0;14011;3843;13963;3787;13931;3846;;;;;;;;;;;14052;3904;-1;-1;;;;;;;
468;PROV468;East Andalucia;Spain;Europe;Mediterranean;Hills;;;30;;0;0;0;0;0;0;0;1;2;14177;3801;14095;3781;14128;3825;14029;3803;0;14137;3752;14030;3727;14095;3781;;;;;;;;;;;14188;3804;-1;-1;;;;;;;
469;PROV469;East Andalucia;Spain;Europe;Mediterranean;Mountain;;;30;;0;0;0;0;0;0;14;0;2;14143;3961;14199;3982;14240;4058;14265;4023;15;14214;4031;14158;4029;14199;3982;;;;;;;;;;;14188;3804;-1;-1;;;;;;;
470;PROV470;East Andalucia;Spain;Europe;Mediterranean;Mountain;;;30;;0;0;0;0;1;0;0;0;0;13965;3903;14035;3936;14050;3978;14034;3968;0;14069;3950;14040;3904;14035;3936;;;;;;;;;;;14176;3984;-1;-1;;;;;;;
471;PROV471;West Andalucia;Spain;Europe;Mediterranean;Mountain;;;30;;0;1;2195;0;1;0;3;0;1;13910;3995;13989;3987;13996;4027;14054;4035;7;14084;4014;14034;4005;13989;3987;;;;;;;;;;;13984;3972;-1;-1;;;;;;;
472;PROV472;West Andalucia;Spain;Europe;Mediterranean;Hills;;;60;;1;1;2278;2;0;0;0;0;8;13756;3789;13761;3839;13713;3889;13754;3912;1;13757;3882;13781;3899;13761;3839;;;;;;;;;;;13876;3804;-1;-1;;;;;;;
473;PROV473;West Andalucia;Spain;Europe;Mediterranean;Hills;;;30;;1;1;2278;0;1;0;0;0;0;13797;3984;13840;4012;13805;4052;13828;4072;13;13836;4044;13845;3969;13840;4012;;;;;;;;;;;22796;168;-1;-1;;;;;;;
474;PROV474;West Andalucia;Spain;Europe;Mediterranean;Clear;;;50;;0;1;2278;5;1;0;0;0;0;13873;3894;13872;3934;13774;3958;13774;3977;9;13814;3942;13929;3909;13872;3934;;;;;;;;;;;13852;3932;-1;-1;;;;;;;
475;PROV475;Baleares;Spain;Europe;Mediterranean;Mountain;;;20;;1;1;2190;0;0;0;0;0;0;14640;3872;14811;3823;14850;3863;14870;3837;7;14828;3838;14952;3806;14811;3823;;;;;;;;;;;14788;3800;-1;-1;;;;;;;
476;PROV476;Portugal;Portugal;Europe;Mediterranean;Hills;;;60;;1;1;2283;9;2;0;0;0;0;13682;3541;13648;3556;13567;3607;13562;3639;1;13685;3509;13596;3602;13648;3556;;;;;;;;;;;13648;3540;-1;-1;;;;;;;
477;PROV477;Portugal;Portugal;Europe;Mediterranean;Clear;;;50;;1;1;2283;0;1;0;0;1;0;13675;3591;13629;3658;13574;3682;13591;3726;13;13615;3728;13660;3621;13629;3658;;;;;;;;;;;13636;3676;-1;-1;;;;;;;
478;PROV478;Portugal;Portugal;Europe;Mediterranean;Hills;;;40;;0;0;0;0;1;0;0;0;3;13698;3776;13624;3815;13574;3777;13558;3820;7;13665;3760;13590;3827;13624;3815;;;;;;;;;;;13628;3828;-1;-1;;;;;;;
479;PROV479;Portugal;Portugal;Europe;Mediterranean;Hills;;;50;;0;1;2285;1;1;2;3;2;5;13855;3447;13781;3450;13718;3386;13702;3420;1;13751;3491;13720;3454;13781;3450;;;;;;;;;;;13772;3532;-1;-1;;;;;;;
480;PROV480;Portugal;Portugal;Europe;Mediterranean;Hills;;;30;;0;0;0;1;0;0;1;1;1;13702;3712;13728;3668;13761;3708;13661;3709;0;13679;3686;13758;3603;13728;3668;;;;;;;;;;;24180;1696;-1;-1;;;;;;;
481;PROV481;Portugal;Portugal;Europe;Mediterranean;Mountain;;;40;;0;1;2285;3;2;0;1;0;2;13914;3370;13823;3351;13731;3305;13732;3335;1;13901;3344;13776;3297;13823;3351;;;;;;;;;;;13796;3392;-1;-1;;;;;;;
482;PROV482;Portugal;Portugal;Europe;Mediterranean;Mountain;;;40;;0;0;0;0;0;0;0;0;4;13717;3560;13780;3549;13784;3527;13784;3527;15;13811;3525;13814;3565;13780;3549;;;;;;;;;;;13064;4828;-1;-1;;;;;;;
483;PROV483;Southern Norway;Norway;Europe;Temperate;Urban;;;80;;1;1;2694;7;1;0;0;0;0;15715;1544;15705;1519;15689;1563;15705;1548;15;15708;1516;15684;1540;15705;1519;;;;;;;;;;;15760;1480;-1;-1;;;;;;;
484;PROV484;Southern Norway;Norway;Europe;Temperate;Hills;;;50;;0;0;0;0;1;0;0;0;0;15768;1495;15760;1539;15714;1596;15740;1605;9;15730;1581;15740;1494;15760;1539;;;;;;;;;;;16084;1500;-1;-1;;;;;;;
485;PROV485;Southern Norway;Norway;Europe;Temperate;Mountain;;;60;;1;1;2694;1;0;0;0;0;0;15477;1559;15501;1633;15559;1682;15595;1648;7;15516;1661;15476;1684;15501;1633;;;;;;;;;;;15632;1544;-1;-1;;;;;;;
486;PROV486;Southern Norway;Norway;Europe;Temperate;Mountain;;;60;;0;0;0;0;0;0;0;0;2;15554;1431;15639;1473;15682;1607;15690;1573;0;15637;1479;15655;1538;15639;1473;;;;;;;;;;;15972;1436;-1;-1;;;;;;;
487;PROV487;Southern Norway;Norway;Europe;Temperate;Mountain;;;50;;0;1;2689;0;0;0;0;0;2;15427;1525;15420;1594;15342;1629;15365;1664;1;15402;1653;15373;1633;15420;1594;;;;;;;;;;;15496;1536;-1;-1;;;;;;;
488;PROV488;Southern Norway;Norway;Europe;Temperate;Mountain;;;50;;0;1;2689;1;1;0;2;2;2;15403;1413;15482;1446;15360;1415;15354;1463;1;15456;1478;15420;1489;15482;1446;;;;;;;;;;;16652;440;-1;-1;;;;;;;
489;PROV489;Southcentral Norway;Norway;Europe;Subarctic;Mountain;;;60;;0;0;0;0;0;0;2;3;1;15716;1242;15786;1359;15772;1385;15772;1385;0;15773;1411;15799;1440;15786;1359;;;;;;;;;;;15752;1364;-1;-1;;;;;;;
490;PROV490;Southcentral Norway;Norway;Europe;Subarctic;Mountain;;;20;;0;1;2672;0;0;0;0;0;0;15635;1174;15595;1225;15493;1195;15531;1192;11;15546;1240;15609;1177;15595;1225;;;;;;;;;;;15640;1172;-1;-1;;;;;;;
491;PROV491;Southcentral Norway;Norway;Europe;Temperate;Mountain;;;20;;1;1;2689;0;0;0;0;0;0;15540;1339;15471;1323;15396;1373;15439;1365;7;15530;1379;15393;1317;15471;1323;;;;;;;;;;;15556;1392;-1;-1;;;;;;;
492;PROV492;Southcentral Norway;Norway;Europe;Subarctic;Mountain;;;40;;0;0;0;0;0;0;0;0;0;15574;1280;15647;1357;15640;1367;15640;1367;0;15646;1356;15704;1413;15647;1357;;;;;;;;;;;15808;1220;-1;-1;;;;;;;
493;PROV493;Central Norway;Norway;Europe;Subarctic;Mountain;;;60;;1;1;2672;1;0;0;0;0;4;15728;1175;15801;1095;15781;1009;15727;1044;3;15685;1199;15871;1024;15801;1095;;;;;;;;;;;15828;1016;-1;-1;;;;;;;
494;PROV494;Central Norway;Norway;Europe;Subarctic;Mountain;;;40;;0;1;2672;0;0;0;16;0;4;15983;762;15945;829;15909;762;15883;818;3;15899;885;15918;908;15945;829;;;;;;;;;;;15980;864;-1;-1;;;;;;;
495;PROV495;Central Norway;Norway;Europe;Subarctic;Mountain;;;40;;1;1;2671;0;0;0;0;0;0;16125;522;16168;555;16069;509;16085;566;1;16079;624;16125;607;16168;555;;;;;;;;;;;15560;8400;-1;-1;;;;;;;
496;PROV496;Northern Norway;Norway;Europe;Arctic;Hills;;;20;;0;1;2671;0;0;0;10;0;2;16384;465;16453;410;16590;316;16642;276;1;16451;473;16672;306;16453;410;;;;;;;;;;;16464;412;-1;-1;;;;;;;
497;PROV497;Northern Norway;Norway;Europe;Arctic;Mountain;;;20;;0;0;0;0;0;0;0;4;0;16292;444;16251;488;16273;416;16247;436;3;16176;507;16183;460;16251;488;;;;;;;;;;;16120;652;16054;557;16011;570;-1;-1;;;
498;PROV498;Kazakstan;Kazakstan;Asia;Temperate;Clear;;;20;;0;0;0;0;1;0;0;0;0;21391;2380;21303;2247;21285;2234;21277;2225;0;21349;2315;21264;2213;21303;2247;;;;;;;;;;;21720;2936;-1;-1;;;;;;;
499;PROV499;Kazakstan;Kazakstan;Asia;Temperate;Clear;;;20;;0;0;0;0;0;0;0;12;0;21106;2389;21090;2299;21106;2251;21110;2255;0;21202;2372;21066;2229;21090;2299;;;;;;;;;;;21368;2632;-1;-1;;;;;;;
500;PROV500;Kazakstan;Kazakstan;Asia;Arid;Desert;;;20;;0;0;0;0;0;0;20;0;1;20688;2735;20838;2746;20911;2787;20922;2791;0;20844;2733;20973;2742;20838;2746;;;;;;;;;;;21144;3124;-1;-1;;;;;;;
501;PROV501;Kazakstan;Kazakstan;Asia;Muddy;Clear;;;20;;0;0;0;1;0;0;0;0;0;20730;2119;20610;2081;20511;2101;20519;2095;0;20628;2021;20497;2097;20610;2081;;;;;;;;;;;20000;2320;-1;-1;;;;;;;
502;PROV502;Kazakstan;Kazakstan;Asia;Muddy;Clear;;;20;;0;0;0;0;1;0;0;0;0;20703;2322;20583;2297;20469;2264;20466;2271;0;20594;2314;20454;2268;20583;2297;;;;;;;;;;;20248;2632;-1;-1;;;;;;;
503;PROV503;Kazakstan;Kazakstan;Asia;Temperate;Clear;;;20;;0;0;0;0;0;0;0;10;0;20904;2518;20767;2512;20659;2492;20670;2486;0;20771;2499;20637;2477;20767;2512;;;;;;;;;;;19812;2888;-1;-1;;;;;;;
504;PROV504;Turkestan;Kazakstan;Asia;Temperate;Hills;;;20;;0;0;0;0;2;0;2;2;2;21327;3156;21205;3154;21058;3080;21063;3088;0;21216;3146;21096;3111;21205;3154;;;;;;;;;;;21044;3420;-1;-1;;;;;;;
505;PROV505;Turkestan;Kazakstan;Asia;Arid;Desert;;;20;;0;0;0;1;0;0;2;3;1;21570;2755;21511;2698;21393;2718;21395;2714;0;21527;2710;21402;2674;21511;2698;;;;;;;;;;;21736;3148;-1;-1;;;;;;;
506;PROV506;Turkestan;Kazakstan;Asia;Arid;Desert;;;20;;0;0;0;1;0;0;0;0;3;21317;3021;21225;2972;21168;2905;21177;2909;0;21226;2958;21115;2920;21225;2972;;;;;;;;;;;21664;3448;-1;-1;;;;;;;
507;PROV507;Turkestan;Kazakstan;Asia;Temperate;Mountain;;;20;;0;0;0;0;1;2;2;1;4;21851;2645;21867;2543;21944;2607;21944;2605;0;21902;2673;21756;2462;21867;2543;;;;;;;;;;;22156;3276;-1;-1;;;;;;;
508;PROV508;Lake;Lake;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;7767;2839;7775;2847;7775;2847;7775;2847;0;7775;2847;0;0;7775;2847;;;;;;;;;;;17608;7200;-1;-1;;;;;;;
509;PROV509;Lake;Lake;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;7317;2645;7312;2655;7322;2649;7325;2649;0;7328;2665;7342;2653;7312;2655;;;;;;;;;;;17608;7200;-1;-1;;;;;;;
510;PROV510;Lake;Lake;;Mediterranean;Ocean;;;100;;0;0;0;0;0;0;0;0;0;7667;2577;7675;2585;7675;2585;7675;2585;0;7675;2585;0;0;7675;2585;;;;;;;;;;;17608;7200;-1;-1;;;;;;;
511;PROV511;Lapland;Finland;Europe;Subarctic;Hills;;;20;;0;0;0;0;0;0;0;0;0;16316;532;16433;568;16420;585;16416;584;15;16437;547;16298;518;16433;568;;;;;;;;;;;16572;724;-1;-1;;;;;;;
512;PROV512;Oesterbotten;Finland;Europe;Subarctic;Forest;;;50;;0;0;0;1;0;0;0;0;0;16475;1314;16469;1240;16396;1275;16416;1303;15;16429;1226;16509;1275;16469;1240;;;;;;;;;;;16632;1128;-1;-1;;;;;;;
513;PROV513;Lapland;Finland;Europe;Subarctic;Hills;;;10;;0;0;0;0;0;0;1;2;1;16563;409;16591;461;16543;503;16520;525;0;16631;501;16644;417;16591;461;;;;;;;;;;;16672;612;-1;-1;;;;;;;
514;PROV514;Lapland;Finland;Europe;Subarctic;Marsh;;;40;;0;0;0;0;0;0;1;1;1;16716;631;16700;717;16709;688;16709;688;0;16702;780;16721;600;16700;717;;;;;;;;;;;16672;612;-1;-1;;;;;;;
515;PROV515;Lapland;Finland;Europe;Subarctic;Hills;;;60;;0;0;0;0;0;0;0;0;0;16594;759;16582;635;16517;602;16517;602;0;16614;675;16635;594;16582;635;;;;;;;;;;;16672;612;-1;-1;;;;;;;
516;PROV516;Lapland;Finland;Europe;Subarctic;Hills;;;40;;1;1;2728;0;0;0;1;0;0;16473;695;16503;751;16511;853;16532;864;15;16510;822;16558;821;16503;751;;;;;;;;;;;16572;724;-1;-1;;;;;;;
517;PROV517;Lapland;Finland;Europe;Arctic;Hills;;;30;;0;1;2678;0;0;0;4;0;6;16698;519;16727;451;16761;369;16784;363;13;16689;480;16759;402;16727;451;;;;;;;;;;;16844;492;-1;-1;;;;;;;
518;PROV518;Central Finland;Finland;Europe;Subarctic;Marsh;;;30;;0;0;0;0;0;0;0;0;0;16760;765;16767;849;16823;875;16742;854;0;16754;896;16791;913;16767;849;;;;;;;;;;;16672;612;-1;-1;;;;;;;
519;PROV519;Lapland;Finland;Europe;Subarctic;Forest;;;30;;0;0;0;0;0;0;0;0;0;16772;645;16782;703;16797;700;16797;700;0;16788;711;16827;769;16782;703;;;;;;;;;;;16608;1252;-1;-1;;;;;;;
520;PROV520;Central Finland;Finland;Europe;Subarctic;Forest;;;50;;0;1;2728;1;0;0;0;0;0;16641;874;16621;968;16575;909;16547;968;1;16620;925;16600;1023;16621;968;;;;;;;;;;;16660;864;-1;-1;;;;;;;
521;PROV521;Oesterbotten;Finland;Europe;Subarctic;Forest;;;40;;1;1;2728;1;1;0;0;0;0;16436;1164;16482;1140;16482;1064;16446;1107;1;16531;1187;16540;1096;16482;1140;;;;;;;;;;;16512;1080;-1;-1;;;;;;;
522;PROV522;Central Finland;Finland;Europe;Subarctic;Marsh;;;50;;0;0;0;0;0;0;0;0;0;16802;1155;16749;1110;16757;1145;16757;1145;0;16773;1072;16718;1056;16749;1110;;;;;;;;;;;16724;1148;-1;-1;;;;;;;
523;PROV523;Central Finland;Finland;Europe;Subarctic;Forest;;;50;;0;0;0;0;0;0;1;2;1;16863;964;16795;976;16772;1000;16756;1012;0;16720;937;16761;953;16795;976;;;;;;;;;;;16808;896;-1;-1;;;;;;;
524;PROV524;Oesterbotten;Finland;Europe;Temperate;Clear;;;60;;1;1;2723;1;1;0;0;0;2;16545;1422;16499;1378;16499;1469;16543;1471;1;16581;1450;16448;1401;16499;1378;;;;;;;;;;;16544;1408;-1;-1;;;;;;;
525;PROV525;South Finland;Finland;Europe;Temperate;Urban;;;70;;1;1;2725;5;1;0;0;0;1;16682;1389;16646;1431;16629;1469;16651;1454;7;16685;1433;16647;1404;16669;1415;;;;;;;;;;;16692;1364;-1;-1;;;;;;;
526;PROV526;Oesterbotten;Finland;Europe;Temperate;Forest;;;20;;1;1;2722;0;0;0;0;0;0;16359;1480;16341;1473;16310;1477;16333;1491;9;16327;1474;16347;1479;16341;1473;;;;;;;;;;;16376;1452;-1;-1;;;;;;;
527;PROV527;South Finland;Finland;Europe;Subarctic;Forest;;;60;;0;0;0;2;1;0;0;0;1;16564;1319;16593;1294;16591;1205;16620;1212;0;16604;1340;16675;1180;16638;1297;;;;;;;;;;;16632;1128;-1;-1;;;;;;;
528;PROV528;South Finland;Finland;Europe;Subarctic;Marsh;;;40;;0;0;0;1;0;0;1;1;1;16755;1213;16822;1254;16837;1239;16827;1219;0;16835;1284;16908;1250;16822;1254;;;;;;;;;;;16796;1256;-1;-1;;;;;;;
529;PROV529;South Finland;Finland;Europe;Subarctic;Forest;;;40;;0;1;2725;0;0;0;0;0;0;16726;1349;16801;1360;16798;1395;16838;1385;15;16778;1329;16848;1332;16801;1360;;;;;;;;;;;16720;1024;-1;-1;;;;;;;
530;PROV530;Karelia;Finland;Europe;Muddy;Forest;;;50;;1;1;2725;0;0;0;0;0;0;17019;1350;16971;1378;16906;1393;16938;1400;5;16966;1377;16930;1375;16971;1378;;;;;;;;;;;16208;812;-1;-1;;;;;;;
531;PROV531;Karelia;Finland;Europe;Muddy;Forest;;;50;;1;1;2725;3;0;0;0;0;0;16933;1299;16933;1325;16866;1378;16885;1362;15;16893;1342;16953;1277;16944;1327;;;;;;;;;;;16896;1368;-1;-1;;;;;;;
532;PROV532;Karelia;Finland;Europe;Subarctic;Forest;;;50;;0;0;0;0;0;0;0;0;0;17037;1115;17034;1181;17028;1176;17028;1176;0;17036;1193;16985;1218;17034;1181;;;;;;;;;;;16976;1224;-1;-1;;;;;;;
533;PROV533;Central Finland;Finland;Europe;Subarctic;Marsh;;;60;;0;0;0;0;0;0;0;0;1;16851;1041;16914;1108;16881;1142;16882;1133;0;16910;1154;16955;1151;16914;1108;;;;;;;;;;;16908;1100;-1;-1;;;;;;;
534;PROV534;Kola;White Sea Tundra;Europe;Arctic;Marsh;;;10;;0;1;2679;0;0;0;0;0;5;16993;491;17068;550;17240;670;17285;668;1;17147;589;17264;548;17068;550;;;;;;;;;;;17236;644;-1;-1;;;;;;;
535;PROV535;Kola;White Sea Tundra;Europe;Arctic;Hills;;;40;;1;1;2678;0;1;0;15;0;1;16779;534;16816;479;16845;364;16869;387;3;16841;509;16936;422;16816;479;;;;;;;;;;;16924;620;-1;-1;;;;;;;
536;PROV536;Kola;White Sea Tundra;Europe;Subarctic;Hills;;;40;;0;1;2679;0;0;0;0;0;0;16826;663;16877;653;16950;651;16925;656;1;16916;625;16918;682;16877;653;;;;;;;;;;;16920;848;-1;-1;;;;;;;
537;PROV537;Petrozavodsk;White Sea Tundra;Europe;Subarctic;Marsh;;;40;;0;1;2679;0;0;0;0;0;0;16950;725;17022;819;17092;796;17121;832;1;17020;827;17064;884;17022;819;;;;;;;;;;;17020;956;-1;-1;;;;;;;
538;PROV538;Petrozavodsk;White Sea Tundra;Europe;Subarctic;Forest;;;40;;0;0;0;0;0;0;0;0;0;16946;950;17055;1013;17087;1003;17087;1003;0;17065;1024;17172;1073;17055;1013;;;;;;;;;;;17212;1128;-1;-1;;;;;;;
539;PROV539;Petrozavodsk;White Sea Tundra;Europe;Subarctic;Forest;;;60;;0;0;0;0;0;0;0;0;0;17142;1144;17199;1215;17208;1216;17208;1216;0;17199;1216;17269;1216;17199;1215;;;;;;;;;;;17068;1288;-1;-1;;;;;;;
540;PROV540;Petrozavodsk;White Sea Tundra;Europe;Subarctic;Forest;;;30;;0;0;0;0;0;0;0;0;0;16883;894;16876;829;16876;829;16876;829;0;16876;829;16866;737;16876;829;;;;;;;;;;;17296;1336;-1;-1;;;;;;;
541;PROV541;Petrozavodsk;White Sea Tundra;Europe;Subarctic;Forest;;;30;;0;1;2679;0;0;0;10;0;0;17275;1028;17219;970;17193;888;17239;901;1;17216;972;17141;920;17219;970;;;;;;;;;;;17220;1416;-1;-1;;;;;;;
542;PROV542;Arkhangelsk;Northern Russia;Europe;Subarctic;Clear;;;40;;1;1;2679;1;1;0;0;0;0;17576;904;17527;878;17465;787;17453;802;1;17527;884;17500;825;17527;878;;;;;;;;;;;17540;960;-1;-1;;;;;;;
543;PROV543;Arkhangelsk;Northern Russia;Europe;Subarctic;Marsh;;;20;;0;0;0;0;0;0;0;0;0;17659;1238;17760;1197;17725;1206;17725;1206;0;17765;1200;17866;1137;17760;1197;;;;;;;;;;;17604;1204;-1;-1;;;;;;;
544;PROV544;Kirov;Northern Russia;Europe;Subarctic;Marsh;;;40;;0;0;0;0;0;0;0;0;0;17922;1228;17988;1162;22305;1240;22305;1240;0;17990;1170;18056;1004;17988;1162;;;;;;;;;;;22316;1236;-1;-1;;;;;;;
545;PROV545;Arkhangelsk;Northern Russia;Europe;Subarctic;Forest;;;10;;0;0;0;0;0;0;0;0;0;17828;1043;17709;1055;22041;593;22041;593;0;17707;1061;17583;1061;17709;1055;;;;;;;;;;;21984;592;-1;-1;;;;;;;
546;PROV546;Arkhangelsk;Northern Russia;Europe;Subarctic;Forest;;;40;;0;1;2679;0;0;0;0;0;0;17475;1080;17431;983;17343;798;17379;802;1;17428;985;17400;862;17431;983;;;;;;;;;;;21888;1216;-1;-1;;;;;;;
547;PROV547;Arkhangelsk;Northern Russia;Europe;Subarctic;Plains;;;40;;0;0;0;0;0;0;0;0;0;17484;1238;17425;1182;17386;1140;17389;1137;0;17425;1188;17359;1106;17425;1182;;;;;;;;;;;17428;1128;-1;-1;;;;;;;
548;PROV548;Nizhnij Novgorod;Northern Russia;Europe;Subarctic;Clear;;;40;;0;0;0;1;1;0;0;0;0;17697;1346;17628;1359;17608;1352;17608;1352;0;17623;1363;17561;1357;17628;1359;;;;;;;;;;;17608;1336;-1;-1;;;;;;;
549;PROV549;Novgorod;Western Russia;Europe;Muddy;Clear;;;40;;0;0;0;0;0;0;0;0;0;17045;1515;17008;1544;16986;1560;17020;1564;0;17015;1560;16998;1575;17019;1503;;;;;;;;;;;16992;1512;-1;-1;;;;;;;
550;PROV550;Novgorod;Western Russia;Europe;Muddy;Forest;;;40;;0;1;2725;0;0;0;0;0;0;16932;1525;16958;1485;16908;1449;16949;1430;9;16955;1491;16994;1435;16958;1485;;;;;;;;;;;16884;1504;-1;-1;;;;;;;
551;PROV551;Leningrad;Russia;Europe;Muddy;Clear;;;60;;0;0;0;0;1;0;0;0;0;17122;1392;17092;1454;17074;1437;17074;1437;0;17092;1493;17043;1471;17103;1454;;;;;;;;;;;17112;1520;-1;-1;;;;;;;
552;PROV552;Novgorod;Western Russia;Europe;Muddy;Clear;;;30;;0;0;0;0;0;0;0;0;0;16969;1626;16935;1608;16944;1612;16944;1612;0;16937;1618;16909;1636;16935;1608;;;;;;;;;;;16908;1560;-1;-1;;;;;;;
553;PROV553;Leningrad;Russia;Europe;Muddy;Urban;;;80;;1;1;2725;5;3;0;0;0;6;17020;1387;17041;1401;17009;1415;17026;1411;11;17038;1422;17032;1430;17041;1401;;;;;;;;;;;16932;1428;-1;-1;;;;;;;
554;PROV554;Reservoire Rybinsk;Russia;Europe;Muddy;Clear;;;50;;0;0;0;0;0;0;0;0;0;17478;1464;17525;1526;17411;1546;17411;1546;0;17524;1526;17561;1579;17525;1526;;;;;;;;;;;17380;1532;-1;-1;;;;;;;
555;PROV555;Kostroma;Russia;Europe;Subarctic;Forest;;;40;;0;0;0;0;0;0;0;0;0;17377;1444;17438;1399;17491;1531;17491;1531;0;17438;1404;17495;1348;17438;1399;;;;;;;;;;;17492;1528;-1;-1;;;;;;;
556;PROV556;Kostroma;Russia;Europe;Muddy;Plains;;;10;;0;0;0;0;0;0;0;0;0;17298;1259;17378;1296;17473;1479;17473;1479;0;17378;1300;17450;1307;17378;1296;;;;;;;;;;;17456;1420;-1;-1;;;;;;;
557;PROV557;Kostroma;Russia;Europe;Muddy;Forest;;;30;;0;0;0;0;0;0;0;0;0;17236;1288;17252;1374;17111;1394;17111;1394;0;17256;1374;17310;1412;17252;1374;;;;;;;;;;;17108;1384;-1;-1;;;;;;;
558;PROV558;Velikiye Luki;Russia;Europe;Muddy;Clear;;;50;;0;0;0;0;0;0;0;0;0;17357;1746;17328;1685;17363;1714;17363;1714;0;17328;1690;17307;1610;17328;1685;;;;;;;;;;;17320;1708;-1;-1;;;;;;;
559;PROV559;Leningrad;Russia;Europe;Muddy;Forest;;;50;;0;0;0;0;0;0;0;0;0;17142;1581;17218;1586;17169;1627;17169;1627;0;17215;1584;17261;1563;17218;1586;;;;;;;;;;;17140;1600;-1;-1;;;;;;;
560;PROV560;Novgorod;Western Russia;Europe;Muddy;Forest;;;60;;0;0;0;0;1;0;0;0;0;17028;1621;17074;1580;17064;1580;17064;1580;0;17068;1589;17098;1532;17074;1580;;;;;;;;;;;16940;1680;-1;-1;;;;;;;
561;PROV561;Pskov;Western Russia;Europe;Muddy;Plains;;;30;;0;0;0;0;0;0;0;0;0;17095;1727;17150;1680;17025;1648;17025;1648;0;17151;1691;17216;1688;17150;1680;;;;;;;;;;;17000;1624;-1;-1;;;;;;;
562;PROV562;Leningrad;Russia;Europe;Muddy;Plains;;;40;;0;0;0;0;0;0;0;0;1;17336;1498;17251;1485;17196;1762;17196;1762;0;17249;1488;17167;1482;17251;1485;;;;;;;;;;;17180;1724;-1;-1;;;;;;;
563;PROV563;Velikiye Luki;Russia;Europe;Muddy;Forest;;;50;;0;0;0;0;0;0;0;0;0;17389;1645;17387;1586;17286;1567;17286;1567;0;17386;1589;17411;1532;17387;1586;;;;;;;;;;;17284;1564;-1;-1;;;;;;;
564;PROV564;Pskov;Western Russia;Europe;Muddy;Clear;;;20;;0;0;0;0;0;0;0;0;0;16944;1790;17001;1843;16994;1843;16994;1843;0;16994;1843;17051;1861;17001;1843;;;;;;;;;;;20600;1040;-1;-1;;;;;;;
